wallet,token,wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,is_high_freq,is_low_value,is_new_wallet,risk_score_rule,label,risk_probability,prediction,decision,confidence
0x00797aa2e015a7461e4ed4fe51b725292decce7a,usdt,583,8.54591777142222,5.954419380137027,0.1303602058319039,9.050437612475504e-05,0.0054302625674853,0.1303263016196472,662951.3684210526,False,False,False,0.0,0,0.07146707992184666,0,ALLOW,0.8570658401563067
0x007f552cf75e62732d0e3bbf4856512c35f8c02c,usdt,1,3.4816708888359527,2.614402012757964,22.0,0.0446066504460665,2.67639902676399,64.23357664233576,1345.090909090909,False,False,True,0.2,1,0.95,1,BLOCK,0.8999999999999999
0x0080a9a99a38e44f1496dbe1d22c4ab7328b55d9,usdt,516,7.6565375872149835,7.576097340623111,0.0096899224806201,6.719438448465535e-06,0.0004031663069079,0.0096759913657903,8929317.6,False,False,False,0.0,1,0.4334809464254527,1,ALLOW,0.1330381071490946
0x0082ce7f8a3e3c69e7c5cd801760d40d55ce119c,usdt,898,14.163472123120641,0.0,0.1258351893095768,8.731960195243539e-05,0.0052391761171461,0.1257402268115069,687130.9380530973,False,False,False,0.0,0,0.002553608956784946,0,ALLOW,0.9948927820864301
0x0088363064e6b7536f5506c03ccdd29e50b37121,usdt,769,5.510624434692065,7.22392450004813,0.0663198959687906,4.600557912364243e-05,0.0027603347474185,0.0662480339380451,1304189.6470588236,False,False,False,0.0,0,0.03536258801137207,0,ALLOW,0.9292748239772559
0x00897e2d7168165b81558c3cd9257efb007f2410,usdt,1712,10.055231920830906,8.399188631225107,0.2389018691588785,0.0001658815032308,0.0099528901938534,0.2388693646524821,361703.9804400978,False,False,False,0.0,0,0.05,0,ALLOW,0.9
0x008dd063690783b8aff1b310aa875e70e83421a8,usdt,880,9.352999603673988,7.208600337960199,0.2079545454545454,0.0001443610901581,0.0086616654094893,0.2078799698277433,415624.4590163935,False,False,False,0.0,0,0.01,0,ALLOW,0.98
0x00903f96abe2743b81fc7fcf4874c715a3fe1c88,usdt,888,8.166158468626302,7.825415436365014,0.0608108108108108,4.218972814501766e-05,0.002531383688701,0.0607532085288254,1422147.111111111,False,False,False,0.0,0,0.025170225106989675,0,ALLOW,0.9496595497860206
0x0093b835a913c9c625724f1cbcf9e509f7cf8bd0,usdt,71,8.067802864702267,6.216047062616446,0.0985915492957746,6.783418998224683e-05,0.0040700513989348,0.0976812335744354,884509.7142857143,False,False,False,0.0,0,0.005488054957245459,0,ALLOW,0.9890238900855091
0x0094cfba72efcafe4d45c257a713414b9502a348,usdt,2020,11.157013416295746,5.830708768228588,0.0886138613861386,6.152438381467838e-05,0.0036914630288807,0.0885951126931368,975223.094972067,False,False,False,0.0,0,0.04384058263386402,0,ALLOW,0.9123188347322719
0x009797c990e41d2fb1555b0a2146de47e6bf4dce,usdt,8,0.0009995003330835331,0.0009995003330835331,9.5,0.0065433756930812,0.3926025415848744,9.422460998036987,9169.578947368422,False,True,False,0.3,1,1.0,1,BLOCK,1.0
0x009c239edda6bda23dc4afc5cca0e6e39ad8e95a,usdt,609,8.672328687752488,8.699681400989514,1.2101806239737274,0.0008392161971231,0.050352971827387,1.2084713238572882,71495.28358208956,False,False,False,0.0,0,0.03,0,ALLOW,0.94
0x009e8675b19be214d3f620e90c5e0de7a13c3c5a,usdt,447,11.440656341787726,5.602590038252638,0.2527964205816554,0.0001753952990955,0.010523717945733,0.2525692306975921,342084.42477876105,False,False,False,0.0,0,0.05878571428571429,0,ALLOW,0.8824285714285715
0x00a02d774ce6047a473eb4b65d35b31a03a8fbb9,usdt,1017,5.685461074800811,3.8394587641854026,0.0403146509341199,2.7977812502868154e-05,0.001678668750172,0.0402880500041301,2144556.512195122,False,False,False,0.0,0,0.10199562080840574,0,ALLOW,0.7960087583831885
0x00a2bbb303adf9163d1651571f79ca1b5db24450,usdt,1556,6.16193668433745,7.921951379153061,0.0044987146529562,3.1232051098253136e-06,0.0001873923065895,0.0044974153581484,19211034.14285714,False,False,False,0.0,0,0.08729676364823645,0,ALLOW,0.8254064727035271
0x00a6d8031a84d66c51f2ee95a927f358bf4a67c0,usdt,602,6.488477613702478,6.069338948781132,0.0963455149501661,6.68309016871346e-05,0.004009854101228,0.0962364984294738,897788.275862069,False,False,False,0.0,0,0.03677448132803904,0,ALLOW,0.9264510373439219
0x00aa7a61c0f2ab128a52f7246d24cbcb80c366a0,usdt,284,7.471186418626343,7.719129840906732,0.1514084507042253,0.0001048032550428,0.0062881953025718,0.1509166872617249,572501.3023255814,False,False,False,0.0,0,0.011415642601126472,0,ALLOW,0.977168714797747
0x00ac23a884519e5dafb6ad210c06c735b3fc8643,usdt,47,0.0009995003330835331,0.0009995003330835331,18.76595744680851,0.0130261408949933,0.7815684536996013,18.75764288879043,4606.122448979592,False,True,False,0.3,1,1.0,1,BLOCK,1.0
0x00ac5ff8889dca2970f5703d0883e1b9e2fc8643,usdt,28,11.131851785164416,9.843283331401443,22.107142857142858,0.015316398691549,0.9189839214929404,22.05561411583057,3917.369951534733,False,False,False,0.0,1,0.63,1,REVIEW,0.26
0x00b165bd0d75f9a5cf11a474c44616e2851f854b,usdt,509,8.859936802083423,5.846438775057725,0.0235756385068762,1.6346974338519682e-05,0.0009808184603111,0.0235396430474683,3670404.0,False,False,False,0.0,0,0.022580084201013064,0,ALLOW,0.9548398315979739
0x00b2824de78d838ec3b8ff3817730112fe4d0119,usdt,992,10.266548091248874,10.59871413109875,0.0413306451612903,2.867445278303748e-05,0.0017204671669822,0.0412912120075739,2092454.926829268,False,False,False,0.0,0,0.023140863203440193,0,ALLOW,0.9537182735931196
0x00b579a53810452f9154b84cb7cee37997c8be7d,usdt,28,0.0009995003330835331,0.0009995003330835331,3.071428571428572,0.0020768933539412,0.124613601236476,2.990726429675425,28889.3023255814,False,True,False,0.3,1,1.0,1,BLOCK,1.0
0x00b5d2fb713a4e51da81329686a1747e32a0b0bc,usdt,119,10.354102813782202,10.949467763484671,0.0840336134453781,5.821291022637837e-05,0.0034927746135827,0.0838265907259848,1030699.2,False,False,False,0.0,0,0.0018414218641584163,0,ALLOW,0.9963171562716832
0x00b6ae92e1011093cca326914a6eda67bcc37cee,usdt,306,11.721556982083781,3.516141873944921,0.1928104575163398,0.0001334905052049,0.0080094303122999,0.1922263274951977,449470.1694915255,False,False,False,0.0,0,0.02142857142857143,0,ALLOW,0.9571428571428572
0x00b8df76c223eb4b05123389330b4afd157152b8,usdt,381,15.042359607504052,15.179937822065785,0.0971128608923884,6.738976491535844e-05,0.0040433858949215,0.0970412614781161,890342.9189189189,False,False,False,0.0,0,0.01084032634032634,0,ALLOW,0.9783193473193473
0x00be96f0c2c2e69cdc3c904118218fbbffaf423f,usdt,312,7.49913767371464,6.945755022054721,0.1634615384615384,0.0001134270997357,0.0068056259841468,0.1633350236195254,528974.1176470588,False,False,False,0.0,0,0.0,0,ALLOW,1.0
0x00c08066581ecff4d46edd944ad324c4646ba8cb,usdt,1,9.315407987612986,9.845593574117226,7.0,0.0194444444444444,1.1666666666666667,28.0,3085.714285714286,False,False,True,0.2,1,0.99,1,BLOCK,0.98
0x00c32177b01915fbf466562727ece4d88aa2df3b,usdt,60,7.71658802994422,0.00026296542156261987,5.35,0.0037031653411411,0.2221899204684677,5.332558091243225,16202.355140186915,False,False,False,0.0,0,0.02,0,ALLOW,0.96
0x00cbdaf59b9f2e6596a44e24b974ecab9e4cd297,usdt,170,7.717640881334893,3.5019472847622986,0.0352941176470588,2.442680467268489e-05,0.001465608280361,0.0351745987286662,2456318.0,False,False,False,0.0,0,0.028643342140055483,0,ALLOW,0.942713315719889
0x00ccef1f2c02a986841a6eece88451be8f86958d,usdt,1021,10.142810463267326,8.163186114125832,0.0519098922624877,3.6024902179645924e-05,0.0021614941307787,0.0518758591386901,1665514.5849056605,False,False,False,0.0,0,0.014576830745671863,0,ALLOW,0.9708463385086563
0x00d0c8b8f4fdd844d51a5a1a483d88bebb88e140,usdt,487,8.06448064570882,0.00029995500899797546,0.6981519507186859,0.0004843837527431,0.0290630251645907,0.697512603950178,123868.72941176473,False,False,False,0.0,0,0.05,0,ALLOW,0.9
0x00e18db77b0791001f9ab80a1ba2bd2bfa0107ac,usdt,1661,6.570878598184403,6.902655607734794,0.0680313064419024,4.72263846762056e-05,0.0028335830805723,0.068005993933736,1270476.2477876106,False,False,False,0.0,0,0.020723542780859222,0,ALLOW,0.9585529144382816
0x00e3c307b324380979906ea6fb8ffb9cf1c51e60,usdt,91,8.470115371208724,8.054051965447226,0.0659340659340659,4.569485887142838e-05,0.0027416915322857,0.0658005967748568,1313058.0,False,False,False,0.0,1,0.5436066449460839,1,REVIEW,0.08721328989216781
0x00e3c6fe261a744f91cb9868368d87159f705bba,usdt,91,3.5773862273218984,2.7852268979953094,1.4725274725274726,0.0010221454680816,0.061328728084896,1.4718894740375053,58700.05970149254,False,False,False,0.0,0,0.05,0,ALLOW,0.9
0x00e9fec55aec66b9aece8e678fa8c99804afc334,usdt,83,10.186501639024307,0.0,0.108433734939759,7.501737902614106e-05,0.0045010427415684,0.1080250257976431,799814.6666666666,False,False,False,0.0,0,0.01456169931876854,0,ALLOW,0.9708766013624629
0x00fde812e3b2785692cf6d3bf92ffbe87397b2aa,usdt,1,0.0009995003330835331,0.0009995003330835331,8.0,0.0124727159338946,0.7483629560336764,17.96071094480823,4810.5,False,True,True,0.5,1,1.0,1,BLOCK,1.0
0x00feb811e1086895792445d1e2aa26bbb98f43ae,usdt,63,5.851244647636478,7.211556969476135,0.238095238095238,0.000164896774619,0.0098938064771453,0.2374513554514873,363864.0,False,False,False,0.0,0,0.0,0,ALLOW,1.0
0x00ffddf5172c674ac681cbdeced860d435b5e0c8,usdt,162,4.5229775872874285,2.714694743820879,0.1358024691358024,9.388389123124456e-05,0.0056330334738746,0.1351928033729921,639087.2727272727,False,False,False,0.0,0,0.04505882027971604,0,ALLOW,0.909882359440568
0x0100ec53250f524bea0aa06f335db603e8853454,usdt,35,0.0009995003330835331,0.0009995003330835331,0.2857142857142857,0.0001938796085182,0.0116327765110976,0.279186636266344,309470.4,False,True,False,0.3,1,0.99,1,BLOCK,0.98
0x010167c0bd4ebb24182ad5c82d90912da4cf9307,usdt,834,8.484803726719235,6.7558665959101605,0.1954436450839328,0.0001356549244984,0.0081392954699078,0.1953430912777878,442298.7239263804,False,False,False,0.0,0,0.0,0,ALLOW,1.0
0x01076e09dcb258c16537670307f9bdced007bf37,usdt,1114,11.623952958520658,10.43231951830225,0.03770197486535,2.6165462660825705e-05,0.0015699277596495,0.037678266231589,2293099.1428571427,False,False,False,0.0,0,0.009702331187148435,0,ALLOW,0.9805953376257032
0x0107778aa3db113e01dc3e4163d2ca10ba94fd97,usdt,120,11.192238647956545,0.012915238099227885,0.8083333333333333,0.0005600992241759,0.0336059534505576,0.8065428828133843,107123.8762886598,False,False,False,0.0,0,0.04,0,ALLOW,0.92
0x010a4522cd43613ab270460c62a833f5b3c04196,usdt,217,7.697697435127744,7.649883946836649,0.0737327188940092,5.11868306522098e-05,0.0030712098391325,0.0737090361391821,1172176.5,False,False,False,0.0,0,0.018622488977887045,0,ALLOW,0.9627550220442259
0x010d075a79691508986191c54c3441c3e1853454,usdt,1,0.0009995003330835331,0.0009995003330835331,6.0,0.2307692307692307,13.846153846153843,332.3076923076923,260.0,True,True,True,1.0,1,1.0,1,BLOCK,1.0
0x010d62f19e4a068b1038650eb093eaa70f853454,usdt,189,3.711794267843778,3.275218350406234,0.0687830687830687,4.752650150841805e-05,0.002851590090505,0.0684381621721219,1262453.5384615385,False,False,False,0.0,0,0.022795359669152578,0,ALLOW,0.9544092806616948
0x010f24a7f344eadf124db18793bfe2e064b7c658,usdt,168,5.715947144130218,0.029684037117776525,0.0714285714285714,4.958874401629156e-05,0.0029753246409774,0.0714077913834598,1209952.0,False,False,False,0.0,0,0.04611770133165313,0,ALLOW,0.9077645973366937
0x0118899c4bc62b83cd74d9861f0699921fbf14cb,usdt,20,0.0009995003330835331,0.0009995003330835331,7.1,0.0048363145920466,0.2901788755227988,6.964293012547171,12406.140845070422,False,True,False,0.3,1,1.0,1,BLOCK,1.0
0x011b0a055e02425461a1ae95b30f483c4ff05be7,usdt,2220,11.302456880194674,0.0,0.1387387387387387,9.633686072556066e-05,0.0057802116435336,0.1387250794448073,622814.564935065,False,False,False,0.0,0,0.03156670559042476,0,ALLOW,0.9368665888191505
0x011c43251726f29717acc90384aa4d8b1b9a806a,usdt,271,8.564766835162763,5.384022859575579,0.059040590405904,4.090020324844752e-05,0.0024540121949068,0.0588962926777644,1466985.375,False,False,False,0.0,0,0.03843842342623068,0,ALLOW,0.9231231531475387
0x01206255a7423f72b27d85a4c57c4ace566273d8,usdt,825,5.6090358613517735,4.873564058853066,0.0121212121212121,8.415816399202903e-06,0.0005049489839521,0.0121187756148521,7129433.1,False,False,False,0.0,0,0.04691965205539538,0,ALLOW,0.9061606958892092
0x0123be13ebb6f1883c1e665c27c23f45d3e3ec87,usdt,58,5.5262055005079365,4.353813845400305,0.1724137931034483,0.0001187831850523,0.0071269911031394,0.1710477864753465,505122.0,False,False,False,0.0,0,0.013482142857142856,0,ALLOW,0.9730357142857143
0x0127f7c3157d91a4d6b0d78519aaa94ad5ff1198,usdt,42,7.833295504100938,0.0009995003330835331,2.738095238095238,0.0018596798763232,0.1115807925793921,2.677939021905412,32263.61739130435,False,False,False,0.0,0,0.01,0,ALLOW,0.98
0x0130244565efd2347e40472fcedc09fa0d538405,usdt,1321,8.133112334471667,0.0011703149142714348,0.0052990158970476,3.67900911740799e-06,0.0002207405470444,0.0052977731290675,16308739.142857144,False,False,False,0.0,0,0.018013475010856796,0,ALLOW,0.9639730499782864
0x01316d9c7bf9cc1de9dde48473c4a1af2ab37c3d,usdt,195,6.8191621724448845,4.176692303570854,0.1641025641025641,0.0001134643137004,0.0068078588220276,0.1633886117286642,528800.625,False,False,False,0.0,0,0.02,0,ALLOW,0.96
0x015239c834d2efc209ddc8c6d5ede67fee22c3ad,usdt,24,0.002679407180421845,0.0005008745414014229,3.0416666666666665,0.0020769200129736,0.1246152007784182,2.9907648186820377,28888.93150684932,False,True,False,0.3,1,0.99,1,BLOCK,0.98
0x01531b74921065e6252b0d02f4ab453135096b66,usdt,662,6.8769279583912875,6.45382343589568,0.0604229607250755,4.194836376649255e-05,0.0025169018259895,0.0604056438237492,1430329.925,False,False,False,0.0,0,0.03690424946730848,0,ALLOW,0.9261915010653831
0x015516e6d176c01c606bf0a6f4ee3a65f5ea1324,usdt,19,6.423052139361718,6.90875477931522,0.3157894736842105,0.0002176431184873,0.0130585871092399,0.313406090621758,275680.6666666667,False,False,False,0.0,0,0.0,0,ALLOW,1.0
0x0157bc9388314e65ae98079516b90e4ae9ea9f1e,usdt,323,5.950034542266073,3.93006435709842,0.0278637770897832,1.930869715209589e-05,0.0011585218291257,0.027804523899018,3107408.0,False,False,False,0.0,0,0.0227070213843353,0,ALLOW,0.9545859572313294
0x015f4125d8612bb1fe48ec7bc790993abac32e73,usdt,33,7.8381535018023,7.877397186353287,1.6363636363636365,0.0011099281013241,0.0665956860794461,1.5982964659067085,54057.55555555556,False,False,False,0.0,1,0.57,1,REVIEW,0.1399999999999999
0x0161eeab6b2b925c042a58e83693c7991ca919ee,usdt,1,0.02159220152317559,1.5051752383720431,344.0,0.2809998366280019,16.85999019768012,404.6397647443228,213.52325581395348,True,False,True,0.7,1,0.96,1,BLOCK,0.9199999999999999
0x01653c65ea9fe4bbe11376378425a5219ae58ec0,usdt,7,10.366646244244244,10.58927118101845,0.7142857142857143,0.0004662700262976,0.0279762015778577,0.6714288378685864,128680.8,False,False,False,0.0,1,0.64,1,REVIEW,0.28
0x0166006b7e39f308c3469c7522d8094e7d4f49ee,usdt,27,0.0014799044010879285,0.0006547855811244668,8.666666666666666,0.0059757903876602,0.3585474232596149,8.605138158230757,10040.51282051282,False,True,False,0.3,1,0.93,1,BLOCK,0.8600000000000001
0x016c6d9d43a6fc4a34409fc40fc49ca74b465303,usdt,1036,11.354700375450747,13.15673589419073,0.1457528957528957,0.0001011630264279,0.0060697815856761,0.1456747580562281,593102.0662251656,False,False,False,0.0,0,0.050444444444444445,0,ALLOW,0.8991111111111111
0x016dd82f7d46de18cfc860a12271b71cd8443e2e,usdt,178,8.915853900150228,9.245099506689057,0.0505617977528089,3.49258485428936e-05,0.0020955509125736,0.0502932219017667,1717925.3333333333,False,False,False,0.0,0,0.02206359501496825,0,ALLOW,0.9558728099700635
0x016f9056e661d6048b759698d73bc596977e44c4,usdt,18,3.0975211484899945,0.00024696950052214395,0.5,0.0003429773482515,0.0205786408950946,0.4938873814822718,174938.66666666666,False,False,False,0.0,0,0.06,0,ALLOW,0.88
0x016ff6d57b52ed16ff6c563559c6d4f4c29ab3e3,usdt,804,5.881774695607565,6.2166061010848646,0.0597014925373134,4.141539886652956e-05,0.0024849239319917,0.0596381743678025,1448736.5,False,False,False,0.0,0,0.026374003014731928,0,ALLOW,0.9472519939705362
0x0172200fdd080283420e7e85f532616aa413c878,usdt,3,3.7675574925883537,4.114473933517266,2.6666666666666665,0.0013959169429418,0.0837550165765137,2.010120397836329,42982.5,False,False,True,0.2,0,0.04,0,ALLOW,0.92
0x0172e05392aba65366c4dbbb70d958bbf43304e4,usdt,2059,10.997573978052342,0.0,0.0369111219038368,2.562735930120306e-05,0.0015376415580721,0.0369033973937324,2341247.8552631577,False,False,False,0.0,0,0.012906974757559095,0,ALLOW,0.9741860504848818
