wallet_age_days,avg_tx,recent_tx,tx_frequency,tx_per_min,tx_per_hour,tx_per_day,avg_time_between_tx_sec,wallet,token,source
183,7501.571796340429,497.858334,0.2568306010928962,0.00017809978893280334,0.010685987335968199,0.25646369606323677,336889.78723404254,0xfceac93a860c952ee0db8c7049156f79a04ef001,usdc,normal
61,1507.7895292857143,1084.773454,0.22950819672131148,0.00015685255187898153,0.009411153112738893,0.2258676747057334,382524.85714285716,0xca1be497c5fe5db1f2a26088fd0d084682e82bc3,usdc,normal
1247,21296.324214891472,0.0,0.10344827586206896,7.17943955439686e-05,0.004307663732638117,0.1033839295833148,835719.8294573644,0xc15275aa663819654230a77eb38daf16aec40eae,usdc,normal
118,11055.554824362574,50000.0,1.4491525423728813,0.0010019147704501937,0.060114886227011624,1.4427572694482789,59885.333333333336,0xc048fd116c5c097430fc2ae26dfeacb656847352,usdc,normal
404,16684.7187442994,6674.230631,0.41336633663366334,0.0002870276890627326,0.017221661343763954,0.4133198722503349,209039.06586826348,0x8cf0ff1497fe65e823bd077af11ca458a1a2b151,usdc,normal
291,3661.258514074074,2925.019498,0.09278350515463918,6.43205699088363e-05,0.0038592341945301784,0.09262162066872429,932827.5555555555,0x1c08a4cd0ae5668cade183ef797b21f36b265ac3,usdc,normal
477,2067.620891181818,0.0,0.04612159329140461,3.19632240829527e-05,0.0019177934449771622,0.046027042679451895,1877157.3181818181,0xfd97ef93fcc9e64fafa34a30767223f1d913daf2,usdc,normal
28,22680.173939773995,0.001,29.392857142857142,0.019933635284714316,1.196018117082859,28.704434809988616,3009.9878493317133,0xd7ecfc81c9c4b878c5caa523d7aa89acbc4e5b30,usdc,normal
1281,23971.435449842105,25.48094,0.01483216237314598,1.0293998586182503e-05,0.0006176399151709502,0.014823357964102805,5828638.842105263,0x1a05a7e4cc57897fcad9acf24f8418699afb6469,usdc,normal
4,2232.629968741688,5628.933233,97.75,0.054980595084087966,3.298835705045278,79.17205692108668,1091.2941176470588,0x80825ad8eb43cb9df97661ad1709d30dfc23b2f1,usdc,normal
175,260748.47923726664,19887.08,0.8571428571428571,0.0005950062316986,0.035700373901916,0.856808973645984,100839.28,0xc2d29bfd23fcd41aaf34c9d4a6386eb824147b7e,usdc,normal
1737,34610.89669810542,515.433889,0.3822682786413356,0.00026545709205934683,0.015927425523560808,0.38225821256545944,226025.22891566265,0xe3c5f195efb34d723543d8bd5bf85a910a22852e,usdc,normal
403,2133.3028591764705,78.454713,0.04218362282878412,2.9282807208370657e-05,0.0017569684325022393,0.042167242380053746,2048983.8823529412,0x778c029675d3e2435cf4c207e981d37c2174bec8,usdc,normal
1144,499.77774242857146,53.08239,0.012237762237762238,8.492613993830075e-06,0.0005095568396298045,0.012229364151115309,7064962.571428572,0x3759fa6d9bac4257d5a468caf1210d0eb81a5b9c,usdc,normal
63,6259.681748979592,3801.147,2.3333333333333335,0.001614022451381691,0.09684134708290146,2.324192329989635,37174.204081632655,0xbd7e52424c2122484af564568d6bcc0ee63fffc3,usdc,normal
30,87.96665720000001,0.001,0.5,0.0003423125724561612,0.02053875434736967,0.49293010433687207,175278.4,0x47e1e9dfe905461855cdc76742a8876756bde1e0,usdc,normal
250,30461.56478958824,20000.0,0.136,9.416696578526388e-05,0.005650017947115831,0.13560043073077996,637166.1176470588,0xb95b95f5e81414619aa6dac8cf386a15d1e031e7,usdc,normal
1399,1819.5136083500001,11055.686384,0.028591851322373123,1.9842003746071098e-05,0.0011905202247642658,0.02857248539434238,3023888.15,0xec01f45ae0b63ee58d1da24a2e25e6ef7eaccf75,usdc,normal
27,2195.44500767052,0.000383,12.814814814814815,0.008657488727749503,0.5194493236649702,12.466783767959285,6930.416184971098,0x188a858561c4e5bbea9b9302163a58bbdc49c2ce,usdc,normal
1519,8614.518008556963,25000.0,0.20803159973666885,0.00014442144077662905,0.008665286446597743,0.20796687471834582,415450.7784810127,0x9d727911b54c455b0071a7b682fcf4bc444b5596,usdc,normal
1141,5321.6919492183915,0.0,0.07624890446976336,5.29057451818297e-05,0.003174344710909782,0.07618427306183477,1134092.3333333333,0x4df10bf356e151142b4a9e08d6b5860c5a01044f,usdc,normal
1259,329.9000347971015,100.019603,0.05480540111199365,3.803080077810284e-05,0.00228184804668617,0.05476435312046808,1577668.5942028984,0x0e763e265aea7b961d7e6210900c05e465a182cb,usdc,normal
764,213625.14734870192,1100.186537,0.13612565445026178,9.449514876443958e-05,0.005669708925866375,0.13607301422079301,634953.2307692308,0x77ec040154583286586e88bd53de4d466f72514f,usdc,normal
48,8180.671281228572,0.0,0.7291666666666666,0.0005060333635025605,0.03036200181015363,0.7286880434436872,118569.25714285714,0xa7a1f1c6b2d45be71aaf5e9296f547b9b9312929,usdc,normal
345,16246.02030456,680.113671,0.07246376811594203,5.0221920622848245e-05,0.0030133152373708946,0.07231956569690146,1194697.44,0x47f036ae438d5fbcdaac2113353c00bb96b20b35,usdc,normal
191,1060.3278885421053,0.00025,1.9895287958115184,0.0013766749243009932,0.0826004954580596,1.9824118909934305,43583.27368421053,0x8d17945e3c092185453b00860cc18a9a80a6789c,usdc,normal
415,751.9210846829269,0.0,0.19759036144578312,0.00013714044117745438,0.008228426470647263,0.1974822352955343,437507.7073170732,0x84b4756868c436e018968d4c2fc87d7ef1469d5e,usdc,normal
40,0.0010000000000000002,0.001,2.15,0.0014780797338081522,0.08868478402848913,2.1284348166837392,40593.20930232558,0x4e6b0540ad6884044902ac38f57da161339fd1c4,usdc,normal
746,776.945118375,2850.711417,0.021447721179624665,1.4876876183292784e-05,0.000892612570997567,0.02142270170394161,4033104.75,0xe8ceaf43304feb2ec431e922d093dfbe983e0c44,usdc,normal
415,13855.451836489796,20.5,0.1180722891566265,8.190547573207617e-05,0.004914328543924569,0.11794388505418966,732551.7551020408,0xab5801a7d398351b8be11c439e05c5b3259aec9b,usdc,normal
489,12018.32447795,4657.0,0.081799591002045,5.674177654435867e-05,0.00340450659266152,0.08170815822387648,1057421.95,0x3a827354f1c93f417117d566e788b7c5ba873003,usdc,normal
115,5466.7808929427865,0.0,3.4956521739130433,0.002423801002320096,0.14542806013920576,3.4902734433409384,24754.507462686568,0x192e85716043753c44404d08a27855efa22d9e35,usdc,normal
1602,2744.668154275362,7680.70461,0.08614232209737828,5.980476128962033e-05,0.00358828567737722,0.08611885625705329,1003264.6014492754,0xdca27783a551fdcf7f9326804019310ed742e2ae,usdc,normal
10,0.0010000000000000002,0.001,16.8,0.011526112132605175,0.6915667279563105,16.597601470951453,5205.571428571428,0x9bc1a8f5d8d22f8103f87c5fd7ff56af872e4e3c,usdc,normal
395,5683.434236583333,989.505345,0.060759493670886074,4.209336132152108e-05,0.002525601679291265,0.060614440302990354,1425402.9166666667,0xed4c85416b6071d8fc513bf09c36bfd83c86a29a,usdc,normal
635,9447.194957547945,8172.901721,0.22992125984251968,0.00015942097718725853,0.009565258631235512,0.22956620714965228,376362.01369863015,0xa89c95f3b69c6435fa022fce66efa46289e24476,usdc,normal
1421,8472.97708635484,13430.196241,0.043631245601688955,3.029816176654442e-05,0.0018178897059926654,0.04362935294382397,1980318.1612903227,0x854d7b77b762b2ca07b1ccc21e2a19eb1ccc34c7,usdc,normal
1296,886.7607936521738,150.0,0.035493827160493825,2.463386754076673e-05,0.0014780320524460037,0.035472769258704094,2435671.1304347827,0xc04032bcbcce4d43ef978cc808f1d2da5c0db3c3,usdc,normal
732,1409.7628935805863,0.000262,0.7459016393442623,0.0005174978731406093,0.031049872388436556,0.7451969373224774,115942.5054945055,0x3e847015084b182dd47aad0e95e005c51e1fe715,usdc,normal
1060,52788.06820909343,0.0,0.27264150943396226,0.00018928177847849151,0.01135690670870949,0.27256576100902774,316987.723183391,0x4ab010562aaf2417e9bfa776ebc2579ba9c1eadf,usdc,normal
381,3061.664263121951,0.0,0.4304461942257218,0.0002981882156744454,0.017891292940466725,0.42939103057120137,201215.19512195123,0x4061a56a8bb3b6e2dce0b855355b965c4e39f6c2,usdc,normal
686,6091.585621153847,3390.765363,0.3032069970845481,0.00021054928867744881,0.01263295732064693,0.3031909756955263,284968.9038461539,0x9abde6fae4c59d730a73142542d9a908bd291644,usdc,normal
221,169.82419589189186,0.0003,0.167420814479638,0.00011588167791658524,0.006952900674995113,0.16686961619988275,517769.5135135135,0x7e93d32ebb61b8b197f10e15e5fb9aacaa3a5ca9,usdc,normal
461,1337.5220727866667,2990.267196,0.32537960954446854,0.00022559125211266208,0.013535475126759724,0.3248514030422334,265967.76,0xa7111ffa4cf6b036a7700d4b84825b7206a997da,usdc,normal
191,700.4342036,405.0,0.10471204188481675,7.255372421894102e-05,0.0043532234531364605,0.10447736287527506,826973.4,0xbb413780aaa483783ab3fd7a456c993248dfd9e9,usdc,normal
637,11270.6690782,11.604643,0.054945054945054944,3.815046543567831e-05,0.0022890279261406988,0.05493667022737678,1572720.0,0xff91a56601849afd0bc9899b3c865043b890c9d4,usdc,normal
153,1440.608632142857,385.0,0.0457516339869281,3.158853318194905e-05,0.001895311990916943,0.04548748778200663,1899423.4285714286,0xe29449a0be2ac6980cc37c53b6160c3992efd5b8,usdc,normal
107,14433.119828400002,0.0001,0.04672897196261682,3.235152912737573e-05,0.001941091747642544,0.04658620194342106,1854626.4,0x364636b067d899b53d9e524fa74305c90dcb7717,usdc,normal
34,0.0010000000000000002,0.001,4.588235294117647,0.0031175682967285517,0.1870540978037131,4.489298347289114,19245.76923076923,0x7f42807556a03ae3d146dc1a73f737ecd19676ec,usdc,normal
194,54.788942454545456,0.0004,0.2268041237113402,0.00015731106762016244,0.009438664057209745,0.22652793737303387,381409.9090909091,0x1b59aef66644aaff30e72a2080aa0d224fe93da6,usdc,normal
803,13891.371335361704,20000.0,0.526774595267746,0.00036578424747976386,0.02194705484878583,0.5267293163708598,164031.12056737588,0x49454743b0d98010e5fd622dbb6fde4571bd16cb,usdc,normal
1027,519.143790673913,377.432974,0.26874391431353456,0.00018657929708007455,0.011194757824804473,0.2686741877953074,321579.0869565217,0x74f5234f3b9254aad76c867b50c412e2680acb6f,usdc,normal
121,386.78601008695654,211.749081,0.19008264462809918,0.00013124572738094017,0.007874743642856409,0.18899384742855382,457157.73913043475,0x8fe18062d70c3854a7f17de10e7067d693a5fbb0,usdc,normal
642,1501.074642457627,0.00055,0.09190031152647975,6.376745931419935e-05,0.003826047558851961,0.09182514141244706,940918.779661017,0xbbe082a5073ee2b8c5243244660490c215887633,usdc,normal
1815,15909.876338216616,1009.0,0.18567493112947658,0.0001289104535010463,0.007734627210062778,0.18563105304150668,465439.36795252224,0x2c452073377ec65b4b8c7dfa995624d60028cd53,usdc,normal
80,133.84083026506028,192.86143,1.0375,0.0007186259179796741,0.04311755507878045,1.0348213218907307,83492.67469879518,0xb65827ee63843f89b11c7aa77d1fb21724360861,usdc,normal
660,1563.7071905585588,0.0,0.16818181818181818,0.00011667784741775105,0.007000670845065064,0.16801610028156153,514236.4324324324,0xd5c5f81b65150537567f40cad6fdbdb8d8be0809,usdc,normal
1151,1693.5941689411766,465.364931,0.044309296264118156,3.0744812988345185e-05,0.0018446887793007111,0.04427253070321706,1951548.705882353,0x73147f1a2ebcf284b2d0061299bda8608fe0177f,usdc,normal
303,180.51952326666665,53.2,0.09900990099009901,6.872679039016199e-05,0.004123607423409719,0.09896657816183327,873022.0,0xfdfaf7ecccdf847b95e949fef3ef8c068592292b,usdc,normal
15,7059.755885555556,200.0,0.6,0.0004060712158674584,0.024364272952047503,0.5847425508491401,147757.33333333334,0x3161416e1d5c9f48c666304e63bc3b519332e8e3,usdc,normal
14,22481.278964689245,0.00025,35.857142857142854,0.0233321248965857,1.3999274937951423,33.59825985108341,2571.561752988048,0x8fe5733445bf1217053a82636da58ece94eb31d3,usdc,normal
1004,4633.711770818182,4372.524982,0.021912350597609563,1.5211382207135606e-05,0.0009126829324281362,0.021904390378275268,3944414.727272727,0x6294371aacbc4b87481ff955a994e37717db6c4d,usdc,normal
536,1291.39848495302,1287.928356,0.8339552238805971,0.0005786590540853329,0.03471954324511997,0.8332690378828793,103688.0,0x01df303b2369290d1aec6fe37c1a3cd4a0c962ca,usdc,normal
153,4232.126507388889,1177.107943,0.47058823529411764,0.0003256433264827626,0.01953859958896576,0.4689263901351782,184250.66666666666,0xe1e471614305656114c39294637b65adccf665a3,usdc,normal
1246,2846.557658571429,5874.002009,0.016853932584269662,1.1695358087313664e-05,0.0007017214852388198,0.016841315645731676,5130240.523809524,0x6420e944e915bbfe8d3775ab062cfe778a62e179,usdc,normal
397,46.59290762857143,0.000697,0.08816120906801007,6.113648178062973e-05,0.0036681889068377834,0.0880365337641068,981410.7428571428,0xaf73c267a3159182251039e65bb06f53870413e2,usdc,normal
772,783448.1868663332,19.83,0.08549222797927461,5.931639472795884e-05,0.0035589836836775303,0.08541560840826072,1011524.7272727273,0x742d35cc6634c0532925a3b844bc454e4438f44e,usdc,normal
127,15801.635387999999,19931.629576,0.03937007874015748,2.7131210876793913e-05,0.0016278726526076349,0.03906894366258324,2211475.2,0x90762bb4f984457e65ccb5d41e8e31d9184dafe0,usdc,normal
2108,75714.35209342858,508821.171932,0.006641366223908918,4.611380341001585e-06,0.0002766828204600951,0.006640387691042282,13011288.5,0xfaf2037cdbb5d7bb70dc8e368c32bd82ae4c1a11,usdc,normal
1717,11089.87593643117,7644.659008,0.22422830518345951,0.00015569791587420528,0.009341874952452317,0.2242049988588556,385361.612987013,0x12b9eebf7960fb75b4e3a77af97c8a4f5f6cce34,usdc,normal
1464,8728.027770581197,27739.087183,0.07991803278688525,5.547544499150099e-05,0.0033285266994900597,0.07988464078776145,1081559.5982905983,0x445d156d8e5517d428066f275e399edd9cfa4706,usdc,normal
1772,30243.001224777778,0.0001,0.005079006772009029,3.5252474797173417e-06,0.00021151484878304048,0.005076356370792972,17020081.666666668,0x2422e6c08ca8c2cf679c7c0bdb8fd09cee924843,usdc,normal
1444,95672.28479660414,0.00112,0.0664819944598338,4.6138175071289284e-05,0.0027682905042773574,0.06643897210265658,1300441.5520833333,0xca2a58f421c027e98d41bcb8c4ae019f610dd000,usdc,normal
137,744.8986374285715,2607.09354,0.051094890510948905,3.527841726908764e-05,0.002116705036145258,0.0508009208674862,1700756.5714285714,0xebdc1c611e594a23d1e632ed3d1881ead25d3f83,usdc,normal
793,273.5715496,0.0,0.018915510718789406,1.3128958052628916e-05,0.000787737483157735,0.018905699595785638,4570050.4,0x65f2051cce9b666bd423cf1fe0cb80828401c68a,usdc,normal
106,1479199.154051341,0.001,2.047169811320755,0.0014116704159418574,0.08470022495651144,2.0328053989562744,42502.83870967742,0x714352a845400a6ff9b9719b3c6622a6797f6d22,usdc,normal
1307,44396.40956714894,3000.0,0.32364192807957154,0.00022469107168779267,0.01348146430126756,0.32355514323042145,267033.3073286052,0xd9d9cb8037d8a11a511398c3a790ded9bdf21b08,usdc,normal
215,4768.028629444445,0.00062,0.4186046511627907,0.0002902044393540436,0.017412266361242615,0.4178943926698228,206750.8,0x2cd79be92971d4a47c98c0a3bbf2e5e713442c5b,usdc,normal
197,391.7506227803922,0.0011,1.2944162436548223,0.0008961077297198521,0.053766463783191124,1.290395130796587,66956.23529411765,0xff5015d993cfbea4ff8d5d202c9c9965f3a977ba,usdc,normal
1511,9607.617999446154,0.0001,0.17207147584381205,0.00011946219772675382,0.00716773186360523,0.17202556472652553,502250.93076923076,0x33cb0c602d9d2965c5538731bab28f122988f74e,usdc,normal
0,0.0010000000000000005,0.001,14.0,840.0,50400.0,1209600.0,0.0,0xe0fa960f1585a6e6cd128477fa7a922bd6d5fb49,usdc,normal
45,1429.6472096666666,1692.652665,0.26666666666666666,0.0001814185113401688,0.010885110680410126,0.26124265632984306,330727.0,0x7617662419a7740e7fe52ae59821fbc7cc57854a,usdc,normal
1651,8432.037776516128,0.001,0.03755299818291944,2.606513181764265e-05,0.0015639079090585587,0.03753378981740541,2301925.8225806453,0xda24f20806ceaccd183f13a90adec4fa4d4a968c,usdc,normal
209,31719.040517735844,0.001,0.2535885167464115,0.00017597321488454498,0.010558392893072699,0.2534014294337447,340960.9811320755,0x5f867ddeb0703e9fabc6de84c5b317aa90ed69f0,usdc,normal
0,0.0022325,0.000999,6.0,0.009285051067780872,0.5571030640668524,13.370473537604457,6462.0,0xde9adba467fce6d3f24e51cabb6559a72dce94dd,usdc,normal
48,67717.48941176469,67711.6,0.3541666666666667,0.00024374926516765647,0.014624955910059387,0.3509989418414253,246154.58823529413,0xb916fd6e6af814f8bcd0917d3fb2acdcbe7ee228,usdc,normal
14,41910.70054808333,7842.904596,1.7142857142857142,0.0011137407768341918,0.06682444661005152,1.6037867186412362,53872.5,0x774f947a7927b1e915fd021e7dd063014b5f3bd2,usdc,normal
259,175.27656925925928,0.00027,0.7297297297297297,0.0005057906337208742,0.030347438023252456,0.7283385125580589,118626.15873015873,0x97b38c6dbb593ee8cb21f7a50860394b4437b952,usdc,normal
190,17889.256288956523,0.0,0.12105263157894737,8.363970922473263e-05,0.005018382553483958,0.12044118128361497,717362.6086956522,0x61e3667f009b2da3c4003cbcb23230e12b3f4393,usdc,normal
1874,35560.097359919586,65555.0,0.25880469583778015,0.00017972009540061443,0.010783205724036866,0.2587969373768848,333852.4824742268,0xaaedd6ed3c301d3985d5edd4f0e548d69d94dbe3,usdc,normal
302,2045.4988934644548,12000.0,0.6986754966887417,0.00048432841782071495,0.029059705069242898,0.6974329216618295,123882.88151658767,0x525a3c6634dac4650018a4b80b0ba20c33649190,usdc,normal
1534,252523.77908705882,0.0,0.01108213820078227,7.693704279502319e-06,0.0004616222567701392,0.011078934162483341,7798584.117647059,0xea0f1e487f857ff057c49997b241e9d4ee75a45e,usdc,normal
1054,1718.4729470909094,288.486456,0.04174573055028463,2.8968454406549607e-05,0.0017381072643929765,0.04171457434543144,2071218.5454545454,0xfa0783e776193a5bef69fb9de3db77a734372bab,usdc,normal
356,612265.1070053715,521890.287008,0.09831460674157304,6.822518990968934e-05,0.004093511394581361,0.09824427346995265,879440.5714285715,0xafedf06777839d59eed3163cc3e0a5057b514399,usdc,normal
200,8154.6923765,8548.223751,0.04,2.7645482624468602e-05,0.001658728957468116,0.039809494979234784,2170336.5,0x51a1a0f00bc52eb6aedf822b4513606fe892677e,usdc,normal
796,3235.122195717392,5000.001001,0.11557788944723618,8.024524341958477e-05,0.004814714605175086,0.11555315052420205,747707.8695652174,0xae0dca3c5929219281d930a79ab132e920853522,usdc,normal
1606,3119.2941130674844,14.834555,0.10149439601494396,7.044343501290962e-05,0.004226606100774578,0.10143854641858986,851747.2208588957,0xd7ae1f1660c4a1f898a4875a46d5dbc6c03c292e,usdc,normal
831,8214.060247,40804.338132,0.012033694344163659,8.348467713887324e-06,0.0005009080628332396,0.01202179350799775,7186947.6,0x1e5d37903c47a93a1e5ded7610f72f7095617906,usdc,normal
302,411.67918840000004,115.604698,0.016556291390728478,1.148806780349522e-05,0.0006892840682097132,0.01654281763703312,5222810.4,0xfe458bc9418231f345d29cce0b4e4418dfac328b,usdc,normal
1354,1207.6890052827005,4124.750147,0.17503692762186115,0.0001214965628776155,0.00728979377265693,0.17495505054376634,493841.1308016878,0x445816ca9bb0146940b802d49ce146787c73b5ca,usdc,normal
208,1492.1993676368038,0.000335,1.9855769230769231,0.0013751741443286886,0.08251044865972132,1.9802507678333117,43630.83777239709,0xdeb8d3ab7aecfc9b939f0f2bbb6a46f569b26075,usdc,normal
1733,25867.68342813992,100000.0,0.2804385458742066,0.0001946637499147595,0.01167982499488557,0.2803157998772537,308223.7962962963,0x8f688a91695f7d2a1e93e57cedcbf5c5202f617b,usdc,normal
301,3357.6078693820223,0.0,0.5913621262458472,0.0004101267199401307,0.024607603196407844,0.5905824767137882,146296.24719101124,0x328f287e1f9b6e10b3c01d6ec0e47e98191ba23a,usdc,normal
1346,4587.887582223231,4000.0,0.40936106983655274,0.00028423932655535745,0.017054359593321446,0.4093046302397147,211089.72050816697,0x79bb041d5e707abe75160b45988337f3953c6bbb,usdc,normal
283,15964.209572875001,446.519228,0.1696113074204947,0.00011753735729005869,0.007052241437403522,0.16925379449768452,510476.0,0xa1250955bd103bf9123f028a2c46b82ce7d1fe92,usdc,normal
0,672.340091,0.0,6.0,0.00720634158059092,0.4323804948354552,10.377131876050925,8326.0,0xe210f21fa2ad58234c4fb5c7eccca322465d7331,usdc,normal
658,9992.977772,65000.0,0.0851063829787234,5.902824332791116e-05,0.0035416945996746703,0.08500067039219207,1016462.5714285715,0xffaae9b52ecab4075f67de26da223981fdf4dd13,usdc,normal
182,1102.8167066666667,312.0,0.03296703296703297,2.2845080654557254e-05,0.001370704839273435,0.032896916142562446,2626386.0,0xbc50b6690dc7735957d785e2cc5a8505de8b301a,usdc,normal
65,105020.31090825,252771.104148,0.18461538461538463,0.00012667635036989493,0.007600581022193697,0.18241394453264873,473648.0,0xd9d5fad9122f7efc56a810451dbd86cb26067396,usdc,normal
1062,30731.224292928568,24.044011,0.06591337099811675,4.574701144577156e-05,0.0027448206867462933,0.06587569648191105,1311561.0857142857,0x5c04911ba3a457de6fa0357b339220e4e034e8f7,usdc,normal
0,0.001,0.001,6.0,0.00940144155437167,0.5640864932623002,13.538075838295205,6382.0,0x9734d7de8ab6742df048a9aa0a4a40918a90b95f,usdc,normal
399,84728.75853602614,0.001,1.5338345864661653,0.0010650765236598398,0.06390459141959037,1.533710194070169,56333.98039215686,0xf10a9fcf5fd8547fbef17701e681656e75c438ca,usdc,normal
1400,3366.668924999999,363.255088,0.018571428571428572,1.2887878783948334e-05,0.0007732727270369002,0.0185585454488856,4655537.269230769,0x66d1f2829a993e7a912551df53f13b9b2ebee39b,usdc,normal
508,11621.259515878786,0.0,0.06496062992125984,4.503196450717018e-05,0.002701917870430211,0.06484602889032506,1332386.9090909092,0x0d086c1f47f035dcd95998f740e9ed2500f175cf,usdc,normal
726,42976.81320169565,0.001,0.03168044077134986,2.198570279306368e-05,0.0013191421675838209,0.0316594120220117,2729046.2608695654,0x66a44dab44d21e2631e61b21759a30b73e94ae69,usdc,normal
13,5182.769090909091,10533.23,0.8461538461538461,0.0005621078020562925,0.033726468123377554,0.8094352349610612,106741.09090909091,0xfe634e00893b8e7fee51cae1f039b8b3e19feab6,usdc,normal
225,13798.149664,5204.22258,0.022222222222222223,1.5372877601302266e-05,0.000922372656078136,0.022136943745875264,3902977.8,0x0b5ff9817f83f43f9b8a79db028355e74fd8f455,usdc,normal
40,0.0010000000000000002,0.001,4.1,0.0027924494890157977,0.16754696934094787,4.021127264182749,21486.51219512195,0x94e439fc65265466cf2b3e4188fa04fbee42a12d,usdc,normal
1030,25035.33859471111,4941.103176,0.13106796116504854,9.100827562968598e-05,0.005460496537781159,0.1310519169067478,659280.7037037037,0xbebf76d496a855964845706f12a9f75e9ae6423d,usdc,normal
462,39262.635849555554,0.0,0.01948051948051948,1.3500248404570643e-05,0.0008100149042742387,0.019440357702581727,4444362.666666667,0xe267727a0c8614800a9ca10c1f135dca094657c9,usdc,normal
481,1040.0326647230768,2000.0,0.13513513513513514,9.376570575571409e-05,0.005625942345342845,0.1350226162882283,639892.8,0x98b2e8e22adec98a8d12888814dc59423ab72eeb,usdc,normal
